"Brand","Optus Model Name","Telstra Model Name","Model Info","Year","Chipset","TAC","Optus Status","Telstra Status","Vodafone Status"
"OPPO","OPPO JOY 3","Oppo A11w","","","","86910602","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO JOY 3","Oppo A11w","","","","86794102","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO JOY 3","Oppo A11w","","","","86749602","Device is Blocked","Not Phone","Unknown"
"OPPO","OPPO JOY 3","Oppo 1301 A11w","","","","86718702","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO JOY 3","Oppo 1301 1311 A11w","","","","86717302","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO JOY 3","Oppo A11w","","","","86088603","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO JOY","Oppo R1001","","","","35983803","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO JOY","Oppo R1001","","","","35983703","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO JOY","Oppo R1001","","","","86689302","Device is Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO JOY","Oppo R1001","","","","86651702","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO JOY","Oppo R1001","","","","86603902","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO JOY","Oppo R1001","","","","35576404","Device is Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO JOY","Oppo R1001","","","","35513704","Device is NOT Blocked","Not Phone","Unknown"
"OPPO","OPPO JOY","Oppo R1001","","","","35210702","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO FINDER 3","Oppo X905","","","","86083901","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO FIND N5 5G","Oppo PKH120","","","","86777507","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO FIND N5","Oppo CPH2671","","","","86997007","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO FIND N5","Oppo CPH2671","","","","86620507","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO FIND N5","Oppo CPH2671","","","","86491707","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO FIND N5","Oppo CPH2671","","","","86056907","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO FIND N3 FLIP","Oppo CPH2519","","","","86804706","Device is NOT Blocked","Not Blocked","Not Blocked - AMTA"
"OPPO","OPPO FIND N3 FLIP","Oppo CPH2519","","","","86648506","Device is NOT Blocked","Not Blocked","Not Blocked - AMTA"
"OPPO","OPPO FIND N3 FLIP","Oppo CPH2519","","","","86540206","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO FIND N3 FLIP","Oppo CPH2519","","","","86514406","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO FIND N3 FLIP","Oppo CPH2519","","","","86244306","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO FIND N3 FLIP","Oppo CPH2519","","","","86124306","Device is NOT Blocked","Not Blocked","Not Blocked - AMTA"
"OPPO","OPPO FIND N3 FLIP","Oppo CPH2519","","","","86056706","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO FIND N3 FLIP","Oppo CPH2519","","","","86030306","Device is NOT Blocked","Not Blocked","Not Blocked - AMTA"
"OPPO","OPPO FIND N3","Oppo PHN110","","","","86692106","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO FIND N3","Oppo PHN110","","","","86318706","Device is NOT Blocked","Not Blocked","Not Blocked - AMTA"
"OPPO","OPPO FIND N2 FLIP","Oppo CPH2437","","","","86931506","Device is NOT Blocked","Not Blocked","Not Blocked - AMTA"
"OPPO","OPPO FIND N2 FLIP","Oppo CPH2437","","","","86761306","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO FIND N2 FLIP","Oppo CPH2437","","","","86744406","Device is NOT Blocked","Not Blocked","Not Blocked - AMTA"
"OPPO","OPPO FIND N2 FLIP","Oppo CPH2437","","","","86591406","Device is NOT Blocked","Not Blocked","Not Blocked - AMTA"
"OPPO","OPPO FIND N2 FLIP","Oppo CPH2437","","","","86496506","Device is NOT Blocked","Not Blocked","Not Blocked - AMTA"
"OPPO","OPPO FIND N2 FLIP","Oppo PGT110","","","","86491906","Device is NOT Blocked","Not Blocked","Unknown"
"OPPO","OPPO FIND N2 FLIP","Oppo PGT110","","","","86466206","Device is NOT Blocked","Not Blocked","Not Blocked - AMTA"
"OPPO","OPPO FIND N2 FLIP","Oppo PHT110","","","","86239306","Device is NOT Blocked","Not Blocked","Not Blocked - AMTA"
"OPPO","OPPO FIND N2 FLIP","Oppo PHT110","","","","86155806","Device is Blocked","Not Blocked","Unknown"
"OPPO","OPPO FIND N2 FLIP","Oppo CPH2437","","","","86119606","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO FIND N2 FLIP","Oppo PGT110","","","","86035706","Device is NOT Blocked","Not Blocked","Not Blocked - AMTA"
"OPPO","OPPO FIND N2","Oppo CPH2439","","","","86912206","Device is Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO FIND N2","Oppo PGU110","","","","86316606","Device is NOT Blocked","Not Blocked","Not Blocked - AMTA"
